CustomerID,Age,Gender,Tenure_Months,Recency_Days,Frequency,Monetary_Value,Support_Calls,Churn
CUST_11987,62,Female,13,100,9,934.22,5,0
CUST_11988,29,Male,22,53,104,4643.35,2,0
CUST_11989,18,Female,56,166,26,2618.24,2,0
CUST_11990,38,Female,65,149,116,6881.53,0,0
CUST_11991,36,Male,13,163,115,15620.69,9,0
CUST_11992,38,Female,1,83,33,2584.74,7,0
CUST_11993,69,Female,38,22,33,3492.55,6,0
CUST_11994,35,Female,58,20,52,4015.85,4,0
CUST_11995,60,Male,25,356,40,5527.71,3,0
CUST_11996,69,Male,42,211,4,431.2,2,0
CUST_11997,20,Male,33,324,28,2847.36,2,0
CUST_11998,66,Male,57,352,54,5127.87,8,1
CUST_11999,61,Female,37,8,68,10095.45,0,0
CUST_12000,49,Male,57,307,111,11926.09,3,0
CUST_12001,27,Male,62,154,98,11447.27,8,1
CUST_12002,57,Female,3,51,49,1275.52,8,1
CUST_12003,32,Male,30,246,104,12991.68,9,1
CUST_12004,22,Male,67,154,112,10702.36,8,0
CUST_12005,21,Female,63,246,6,362.7,2,0
CUST_12006,45,Female,23,303,33,3086.43,4,0
CUST_12007,69,Female,66,43,5,497.25,3,0
CUST_12008,68,Female,61,163,83,4160.42,9,0
CUST_12009,21,Male,2,147,18,1332.07,3,0
CUST_12010,32,Female,27,336,3,337.15,3,0
CUST_12011,34,Male,48,156,98,4457.97,5,0
CUST_12012,61,Male,63,3,2,255.75,7,0
CUST_12013,20,Male,5,146,65,1655.3,2,0
CUST_12014,27,Male,1,269,35,3271.25,1,0
CUST_12015,64,Male,22,244,51,3379.14,7,0
CUST_12016,59,Female,24,296,68,1509.42,8,1
CUST_12017,40,Female,59,295,35,4184.45,6,0
CUST_12018,35,Male,50,314,72,6392.39,3,0
CUST_12019,18,Female,23,57,44,4909.04,6,0
CUST_12020,52,Female,18,280,29,1923.18,1,0
CUST_12021,48,Male,22,119,36,4717.75,2,0
CUST_12022,61,Male,44,22,78,2051.43,9,0
CUST_12023,18,Male,44,51,42,1953.11,1,0
CUST_12024,20,Male,37,212,113,13816.67,7,0
CUST_12025,20,Female,7,216,94,13524.88,1,0
CUST_12026,54,Male,24,76,114,14736.8,9,0
CUST_12027,36,Male,41,204,7,323.16,6,0
CUST_12028,46,Male,70,166,13,806.69,1,0
CUST_12029,42,Female,71,61,22,2603.52,1,0
CUST_12030,50,Male,18,305,57,8136.56,9,1
CUST_12031,53,Female,60,279,45,2432.18,2,0
CUST_12032,46,Male,52,260,54,3626.43,2,0
CUST_12033,43,Female,49,76,2,36.18,5,0
CUST_12034,21,Female,67,209,72,5982.79,9,0
CUST_12035,66,Female,45,37,57,1533.4,3,0
CUST_12036,31,Female,9,93,85,2257.18,8,0
CUST_12037,67,Female,26,134,118,13897.77,9,0
CUST_12038,44,Female,26,239,84,5160.05,4,0
CUST_12039,50,Female,30,136,75,10598.35,7,0
CUST_12040,39,Male,27,223,34,3796.82,9,1
CUST_12041,65,Female,4,148,44,2410.89,2,0
CUST_12042,20,Female,51,252,69,7386.73,8,0
CUST_12043,40,Male,70,79,53,6988.37,3,0
CUST_12044,38,Female,10,244,62,4579.63,2,0
CUST_12045,58,Female,36,318,112,10173.99,8,1
CUST_12046,40,Male,46,120,94,4169.93,3,0
CUST_12047,21,Female,6,309,33,2286.84,5,0
CUST_12048,38,Female,70,122,76,7081.05,6,0
CUST_12049,54,Male,3,212,69,6768.18,0,0
CUST_12050,60,Male,50,284,1,112.2,0,0
CUST_12051,48,Female,42,254,35,5048.49,1,0
CUST_12052,38,Female,54,18,25,3205.06,9,0
CUST_12053,43,Female,39,263,4,519.86,1,0
CUST_12054,58,Male,55,277,73,6589.28,3,0
CUST_12055,52,Male,11,41,118,4066.68,0,0
CUST_12056,55,Female,30,364,113,11389.43,9,1
CUST_12057,41,Male,56,31,108,7543.25,6,0
CUST_12058,28,Female,29,298,115,2219.33,5,1
CUST_12059,58,Male,17,315,67,2767.45,5,0
CUST_12060,46,Male,33,118,94,11042.65,8,1
CUST_12061,64,Male,21,360,84,8415.6,3,1
CUST_12062,20,Male,10,234,10,1470.88,7,1
CUST_12063,18,Female,39,43,20,2793.3,1,0
CUST_12064,69,Male,47,228,40,3809.0,7,0
CUST_12065,36,Male,52,134,67,2406.45,9,0
CUST_12066,63,Male,41,333,75,4530.5,5,0
CUST_12067,66,Female,47,157,15,696.85,7,0
CUST_12068,39,Female,71,206,116,9108.29,2,0
CUST_12069,31,Male,43,89,28,3446.17,3,0
CUST_12070,66,Male,37,99,108,13602.55,5,0
CUST_12071,31,Female,64,37,35,1366.36,0,0
CUST_12072,61,Female,71,199,7,623.89,0,0
CUST_12073,33,Male,60,356,54,5743.38,7,1
CUST_12074,50,Male,25,55,97,6648.89,5,0
CUST_12075,30,Female,22,105,42,5763.83,3,0
CUST_12076,55,Female,43,243,113,7171.84,4,0
CUST_12077,66,Female,71,74,38,3084.39,6,0
CUST_12078,29,Male,70,314,83,7820.5,7,0
CUST_12079,68,Male,36,104,64,4652.33,9,0
CUST_12080,55,Male,46,221,57,8270.17,6,1
CUST_12081,56,Male,22,16,108,12707.58,6,0
CUST_12082,50,Female,35,29,29,3680.86,6,0
CUST_12083,50,Male,47,264,66,7695.94,3,0
CUST_12084,46,Female,33,356,108,10194.6,4,0
CUST_12085,22,Female,13,183,83,1560.58,9,0
CUST_12086,23,Male,56,52,73,8631.55,6,0
CUST_12087,48,Female,67,347,6,586.28,2,0
CUST_12088,33,Female,13,333,81,2097.81,4,0
CUST_12089,48,Female,50,106,2,62.02,6,0
CUST_12090,42,Male,57,25,39,3118.48,1,0
CUST_12091,65,Male,28,92,6,780.8,6,0
CUST_12092,63,Male,65,329,14,1256.58,5,0
CUST_12093,50,Male,24,26,113,15723.74,7,0
CUST_12094,30,Male,67,90,90,11260.18,6,0
CUST_12095,69,Female,7,175,18,1802.8,3,0
CUST_12096,27,Male,24,342,70,4011.27,4,1
CUST_12097,41,Female,9,30,76,9889.05,9,0
CUST_12098,27,Male,15,14,102,10607.09,9,1
CUST_12099,58,Female,56,130,22,1971.71,5,0
CUST_12100,48,Male,17,131,78,6441.56,1,0
CUST_12101,30,Male,19,6,13,568.49,9,1
CUST_12102,20,Female,9,211,73,1250.1,5,0
CUST_12103,67,Male,64,149,114,12737.04,9,0
CUST_12104,69,Female,57,276,106,14749.63,8,1
CUST_12105,51,Female,38,149,96,3820.26,7,0
CUST_12106,66,Female,8,40,10,1411.88,4,0
CUST_12107,45,Female,6,196,27,667.12,4,0
CUST_12108,36,Male,49,124,14,1254.16,9,0
CUST_12109,40,Female,45,71,9,275.4,9,1
CUST_12110,62,Male,21,199,9,1215.26,1,0
CUST_12111,49,Male,34,33,90,2604.37,9,0
CUST_12112,30,Male,12,307,57,2786.87,2,0
CUST_12113,50,Male,39,90,96,11884.9,8,0
CUST_12114,51,Male,6,90,105,11334.3,6,0
CUST_12115,50,Female,32,335,35,2358.9,7,1
CUST_12116,22,Female,60,276,26,3327.06,8,1
CUST_12117,20,Female,8,275,41,4133.6,2,0
CUST_12118,24,Male,38,199,109,5457.63,4,0
CUST_12119,41,Female,19,56,106,12183.25,3,0
CUST_12120,39,Male,55,237,67,4017.53,3,0
CUST_12121,62,Male,9,1,30,3753.74,4,0
CUST_12122,40,Female,52,167,29,3494.93,4,0
CUST_12123,47,Female,28,37,84,4758.6,3,0
CUST_12124,35,Male,62,274,68,1971.53,5,0
CUST_12125,49,Female,48,79,14,1761.29,6,0
CUST_12126,24,Female,39,242,109,6997.86,7,1
CUST_12127,50,Female,53,134,52,3063.76,2,0
CUST_12128,22,Female,63,252,39,680.79,3,0
CUST_12129,66,Female,19,357,21,2372.85,0,0
CUST_12130,45,Female,33,22,71,3691.94,0,0
CUST_12131,25,Male,64,267,6,443.06,4,0
CUST_12132,32,Male,26,218,55,7505.98,0,0
CUST_12133,69,Male,45,72,40,1276.66,8,0
CUST_12134,21,Female,1,9,70,1409.47,2,0
CUST_12135,51,Female,66,135,25,2266.72,9,1
CUST_12136,22,Female,35,195,4,437.92,8,1
CUST_12137,50,Female,45,302,101,8716.6,4,0
CUST_12138,22,Male,33,58,89,5415.02,1,0
CUST_12139,55,Male,69,284,82,5231.04,8,0
CUST_12140,51,Male,31,287,34,1196.88,6,1
CUST_12141,43,Female,64,308,89,5080.26,5,0
CUST_12142,18,Male,15,251,22,2583.89,0,0
CUST_12143,21,Male,46,91,56,4613.51,2,0
CUST_12144,56,Male,48,204,46,6221.6,4,0
CUST_12145,43,Male,68,8,56,2110.09,4,0
CUST_12146,50,Male,40,108,78,5828.71,4,0
CUST_12147,50,Male,1,233,101,11081.42,2,0
CUST_12148,25,Female,20,342,75,3881.91,3,0
CUST_12149,37,Male,22,274,27,1377.65,5,0
CUST_12150,33,Female,54,120,90,2633.06,2,0
CUST_12151,38,Male,65,305,116,15723.3,7,0
CUST_12152,62,Female,15,11,35,1340.2,2,0
CUST_12153,43,Female,61,183,16,2335.47,3,0
CUST_12154,40,Female,14,309,116,8768.8,5,0
CUST_12155,35,Female,69,179,104,15344.27,6,0
CUST_12156,48,Female,49,206,20,408.95,2,0
CUST_12157,69,Female,6,92,15,1373.36,8,1
CUST_12158,59,Female,41,227,78,8444.53,4,0
CUST_12159,29,Female,31,6,110,9317.78,4,0
CUST_12160,18,Male,64,356,72,6621.4,8,1
CUST_12161,59,Female,51,12,24,2104.42,2,0
CUST_12162,26,Female,59,250,62,2180.96,1,0
CUST_12163,20,Male,55,198,97,8420.33,2,0
CUST_12164,68,Female,49,127,80,7050.68,4,0
CUST_12165,43,Female,40,37,91,5733.32,6,0
CUST_12166,26,Female,15,8,92,8924.95,6,0
CUST_12167,59,Female,70,165,44,3106.71,2,0
CUST_12168,68,Male,65,120,14,1637.24,9,0
CUST_12169,33,Male,7,232,73,1471.56,8,1
CUST_12170,41,Female,62,225,110,1797.77,7,1
CUST_12171,67,Male,54,233,77,6601.16,4,0
CUST_12172,31,Male,52,287,51,7575.8,1,0
CUST_12173,20,Female,51,226,22,1653.02,9,1
CUST_12174,51,Male,4,145,94,1560.75,9,1
CUST_12175,50,Male,1,250,32,1849.9,3,0
CUST_12176,67,Male,66,272,80,6246.31,7,1
CUST_12177,41,Female,35,286,115,15715.03,7,0
CUST_12178,26,Male,10,39,25,784.33,0,0
CUST_12179,30,Male,67,44,49,6849.84,0,0
CUST_12180,19,Female,68,37,23,3264.18,3,0
CUST_12181,24,Male,65,256,37,3756.58,5,0
CUST_12182,65,Female,51,211,92,4176.77,2,0
CUST_12183,38,Male,30,92,3,262.37,0,0
CUST_12184,36,Female,39,19,60,7514.87,3,0
CUST_12185,42,Female,10,100,59,3736.84,5,0
CUST_12186,64,Female,44,147,23,3155.99,4,0
CUST_12187,39,Male,32,69,33,882.24,0,0
CUST_12188,28,Male,44,130,54,3049.37,3,0
CUST_12189,50,Female,63,25,39,5814.19,5,0
CUST_12190,49,Male,61,115,25,2345.58,9,1
CUST_12191,38,Female,65,90,63,5965.86,5,0
CUST_12192,56,Male,41,286,89,4217.04,5,0
CUST_12193,37,Female,12,273,103,13469.34,8,1
CUST_12194,25,Female,2,341,85,6198.71,7,1
CUST_12195,59,Female,60,212,119,14533.19,6,0
CUST_12196,54,Male,25,111,59,7342.1,9,0
CUST_12197,26,Male,61,348,31,1196.78,3,0
CUST_12198,42,Female,22,76,49,4054.33,2,0
CUST_12199,42,Female,56,296,94,6282.84,2,0
CUST_12200,50,Male,21,88,103,3698.13,2,0
CUST_12201,19,Female,55,170,109,3450.78,9,0
CUST_12202,36,Male,40,147,60,1270.98,4,0
CUST_12203,63,Female,51,240,109,11964.39,5,0
CUST_12204,37,Male,22,55,106,12782.58,3,0
CUST_12205,59,Female,28,92,64,5032.8,9,0
CUST_12206,58,Female,4,253,116,10570.98,0,0
CUST_12207,59,Female,26,157,98,4936.2,6,0
CUST_12208,46,Female,60,251,38,4236.93,6,1
CUST_12209,23,Male,23,264,71,6662.22,9,1
CUST_12210,34,Female,41,8,91,12204.25,0,0
CUST_12211,42,Female,58,325,77,8911.21,2,0
CUST_12212,55,Female,8,299,93,1632.73,9,1
CUST_12213,21,Female,51,98,87,10816.69,5,0
CUST_12214,47,Female,61,50,8,149.3,3,0
CUST_12215,37,Male,1,213,85,10613.88,4,0
CUST_12216,20,Female,30,4,13,1927.65,8,0
CUST_12217,40,Male,17,364,26,2077.88,9,1
CUST_12218,68,Male,23,292,107,4882.54,8,1
CUST_12219,35,Female,24,241,10,162.92,5,1
CUST_12220,43,Male,69,19,93,3281.93,0,0
CUST_12221,53,Male,52,270,91,7553.96,5,0
CUST_12222,25,Male,71,304,56,6937.79,1,0
CUST_12223,34,Male,58,328,4,530.6,6,0
CUST_12224,48,Female,22,201,106,11371.76,1,0
CUST_12225,54,Female,59,104,31,828.35,1,0
CUST_12226,62,Male,44,331,17,2530.13,7,1
CUST_12227,50,Female,37,364,8,926.87,7,1
CUST_12228,44,Male,34,82,52,3773.73,4,0
CUST_12229,62,Male,57,319,37,4619.31,5,0
CUST_12230,21,Female,57,55,20,1889.15,6,0
CUST_12231,39,Male,40,288,47,4529.66,8,0
CUST_12232,43,Female,20,236,119,17388.97,6,1
CUST_12233,49,Male,17,164,74,9113.27,8,1
CUST_12234,41,Male,52,85,51,2569.91,4,0
CUST_12235,63,Male,4,219,114,4405.68,0,0
CUST_12236,52,Male,63,362,58,2219.18,3,0
CUST_12237,54,Female,50,213,44,3359.75,6,0
CUST_12238,49,Male,50,203,98,6610.7,1,0
CUST_12239,24,Male,16,313,103,7840.65,8,1
CUST_12240,50,Female,61,300,11,258.11,1,0
CUST_12241,48,Female,44,242,111,4693.12,0,0
CUST_12242,29,Male,18,162,12,1471.95,4,0
CUST_12243,28,Female,50,179,10,1172.76,1,0
CUST_12244,41,Male,30,92,77,5243.48,5,0
CUST_12245,25,Female,49,138,54,3656.48,1,0
CUST_12246,49,Male,21,112,34,4566.75,5,0
CUST_12247,55,Female,22,169,30,1186.6,5,0
CUST_12248,39,Female,47,321,15,948.36,9,1
CUST_12249,51,Male,25,101,118,13932.17,1,0
CUST_12250,36,Female,56,296,8,740.55,1,0
CUST_12251,69,Female,64,193,102,2359.84,5,0
CUST_12252,37,Female,28,358,100,1659.62,8,1
CUST_12253,31,Female,33,207,40,703.33,3,0
CUST_12254,50,Female,66,286,116,12012.68,9,0
CUST_12255,27,Female,4,216,22,2178.79,3,0
CUST_12256,33,Female,12,228,5,105.05,1,0
CUST_12257,21,Female,17,361,96,3150.24,3,1
CUST_12258,44,Male,36,43,20,2250.91,9,0
CUST_12259,45,Female,16,181,87,4941.13,6,0
CUST_12260,60,Female,23,347,104,15483.26,3,0
CUST_12261,33,Female,9,286,110,6290.4,5,0
CUST_12262,69,Female,55,297,118,7117.49,4,0
CUST_12263,50,Male,64,44,49,3509.8,6,0
CUST_12264,65,Female,47,37,119,15081.3,2,0
CUST_12265,36,Female,67,249,52,4692.19,2,0
CUST_12266,38,Female,10,83,66,8628.06,4,0
CUST_12267,39,Female,4,257,19,1380.79,3,1
CUST_12268,26,Female,30,217,90,8740.61,4,0
CUST_12269,26,Male,11,10,100,1562.36,0,0
CUST_12270,26,Female,51,238,14,1297.79,3,0
CUST_12271,44,Female,19,26,7,181.09,5,0
CUST_12272,34,Male,13,251,57,2340.24,6,1
CUST_12273,61,Male,57,215,80,11973.41,7,0
CUST_12274,62,Female,3,145,10,1010.19,4,0
CUST_12275,25,Female,38,320,107,14161.39,1,0
CUST_12276,33,Female,27,222,22,500.26,1,0
CUST_12277,35,Female,10,324,90,6022.42,2,1
CUST_12278,50,Male,53,18,5,657.15,3,0
CUST_12279,18,Female,27,339,76,5354.65,5,1
CUST_12280,29,Male,7,228,88,4333.13,4,0
CUST_12281,23,Female,13,236,24,1918.4,4,0
CUST_12282,58,Male,60,346,15,1178.65,8,1
CUST_12283,22,Male,14,276,88,13089.35,8,1
CUST_12284,33,Female,44,121,88,5531.51,2,0
CUST_12285,35,Male,70,62,106,15289.64,8,0
CUST_12286,66,Female,28,331,26,3591.23,0,0
CUST_12287,35,Male,23,187,55,4162.62,3,0
CUST_12288,18,Male,12,25,98,13972.1,7,0
CUST_12289,36,Male,24,339,18,2041.18,8,1
CUST_12290,25,Female,51,96,43,5782.49,4,0
CUST_12291,20,Male,22,321,101,13674.3,1,0
CUST_12292,42,Male,62,193,6,159.22,7,1
CUST_12293,22,Female,26,254,45,6123.21,7,0
CUST_12294,57,Male,58,67,25,2027.33,8,0
CUST_12295,36,Male,71,314,81,8180.98,5,0
CUST_12296,35,Female,15,40,16,889.12,8,0
CUST_12297,67,Male,68,224,55,5617.98,9,0
CUST_12298,48,Male,6,356,119,2220.02,9,1
CUST_12299,50,Female,2,222,56,3646.12,7,1
CUST_12300,64,Female,31,103,29,2895.93,4,0
CUST_12301,35,Female,24,318,64,2660.98,3,1
CUST_12302,56,Female,35,248,1,105.8,6,0
CUST_12303,33,Male,47,162,45,5710.46,5,0
CUST_12304,33,Female,31,264,106,2124.3,3,0
CUST_12305,64,Female,2,25,109,10522.12,1,0
CUST_12306,55,Female,59,154,84,7844.31,9,0
CUST_12307,58,Male,63,219,26,3135.11,8,0
CUST_12308,24,Female,17,254,85,9278.92,3,0
CUST_12309,31,Male,54,215,50,3818.69,2,0
CUST_12310,60,Female,21,169,114,7166.09,9,0
CUST_12311,65,Male,22,80,27,3997.69,5,0
CUST_12312,42,Female,55,72,100,8274.0,1,0
CUST_12313,49,Female,29,63,35,2452.46,7,0
CUST_12314,55,Male,21,75,80,11924.41,8,1
CUST_12315,39,Female,2,263,29,1141.67,3,0
CUST_12316,33,Female,42,98,7,280.9,9,0
CUST_12317,69,Female,52,85,62,9103.08,6,0
CUST_12318,46,Male,38,325,71,7368.96,0,0
CUST_12319,33,Female,3,306,34,2895.6,1,0
CUST_12320,29,Female,25,273,48,1159.19,3,1
CUST_12321,34,Male,62,149,5,315.21,4,0
CUST_12322,54,Female,15,6,117,8599.52,9,0
CUST_12323,44,Female,70,109,8,672.32,7,0
CUST_12324,42,Female,10,199,72,5323.43,1,0
CUST_12325,30,Male,69,331,43,3188.22,1,0
CUST_12326,25,Male,44,338,93,13885.16,9,1
CUST_12327,22,Female,41,38,52,7617.42,4,0
CUST_12328,29,Female,20,319,74,1971.12,1,0
CUST_12329,58,Female,37,128,1,37.76,2,0
CUST_12330,20,Male,39,140,38,5400.46,9,1
CUST_12331,52,Male,70,248,92,5341.97,8,1
CUST_12332,50,Female,8,259,7,682.91,8,1
CUST_12333,39,Female,43,147,81,9939.64,5,0
CUST_12334,67,Male,10,343,56,4399.81,8,1
CUST_12335,61,Female,41,195,112,1931.28,7,1
CUST_12336,26,Male,4,215,46,5832.35,2,0
CUST_12337,58,Male,4,241,24,2810.22,7,0
CUST_12338,35,Male,24,133,35,720.77,6,0
CUST_12339,67,Female,21,29,73,9938.6,8,0
CUST_12340,46,Female,10,98,42,5489.27,6,0
CUST_12341,56,Male,46,364,67,3492.79,4,1
CUST_12342,44,Female,70,182,44,1136.03,4,0
CUST_12343,53,Male,44,152,4,277.71,3,0
CUST_12344,62,Female,33,103,96,12778.74,1,0
CUST_12345,34,Female,36,288,108,8653.58,4,0
CUST_12346,51,Male,25,235,118,6255.51,9,1
CUST_12347,63,Male,13,133,119,5508.32,3,0
CUST_12348,20,Female,39,230,77,4845.59,0,0
CUST_12349,22,Female,38,35,24,3580.4,1,0
CUST_12350,31,Male,30,358,71,9484.7,1,0
CUST_12351,20,Female,14,80,19,1688.16,8,1
CUST_12352,40,Female,50,355,91,11296.37,1,0
CUST_12353,56,Female,68,242,50,2884.83,9,1
CUST_12354,47,Male,1,344,91,8922.87,6,1
CUST_12355,67,Female,61,133,18,2390.78,2,0
CUST_12356,62,Female,3,9,94,6075.94,1,0
CUST_12357,40,Female,50,253,28,3445.5,7,0
CUST_12358,44,Female,61,33,29,2840.07,1,0
CUST_12359,27,Male,36,347,73,7159.36,8,1
CUST_12360,42,Female,4,187,103,2116.45,2,0
CUST_12361,30,Male,43,11,103,14049.22,8,0
CUST_12362,33,Male,14,69,85,10181.25,2,0
CUST_12363,58,Female,67,138,45,896.57,8,0
CUST_12364,51,Female,7,131,102,9939.98,5,0
CUST_12365,54,Male,8,251,7,809.88,1,0
CUST_12366,39,Female,44,123,45,5505.37,0,0
CUST_12367,34,Male,64,273,89,2398.9,2,0
CUST_12368,40,Male,7,243,26,2636.19,6,1
CUST_12369,53,Male,48,162,116,5388.4,9,0
CUST_12370,66,Female,62,95,70,5316.09,2,0
CUST_12371,26,Female,25,162,49,4217.5,2,0
CUST_12372,69,Male,68,323,119,2224.29,6,0
CUST_12373,19,Male,64,284,84,4656.78,6,0
CUST_12374,49,Female,18,361,18,2207.79,3,1
CUST_12375,67,Female,4,229,84,10812.24,0,0
CUST_12376,39,Male,17,116,40,2382.06,9,0
CUST_12377,60,Female,47,221,18,1343.57,7,1
CUST_12378,30,Female,45,169,47,5978.93,7,0
CUST_12379,25,Male,58,315,1,42.11,5,1
CUST_12380,18,Male,3,330,33,3751.49,0,0
CUST_12381,34,Female,12,145,39,2729.55,9,1
CUST_12382,29,Male,17,286,112,16605.01,2,0
CUST_12383,21,Female,22,182,23,2213.53,5,1
CUST_12384,30,Male,39,308,116,4058.83,9,1
CUST_12385,48,Female,39,275,14,534.82,5,1
CUST_12386,58,Male,16,37,92,1719.15,0,0
CUST_12387,24,Female,51,363,85,9477.65,6,1
CUST_12388,40,Female,29,36,44,3293.4,1,0
CUST_12389,41,Female,71,68,37,609.79,7,0
CUST_12390,22,Male,41,360,71,2037.12,5,1
CUST_12391,22,Female,57,121,76,4109.45,0,0
CUST_12392,34,Female,28,155,115,8309.42,1,0
CUST_12393,47,Female,21,205,37,5242.54,5,0
CUST_12394,26,Male,4,44,103,9071.67,1,0
CUST_12395,23,Female,15,289,28,3800.21,3,0
CUST_12396,42,Female,53,90,7,341.75,8,0
CUST_12397,36,Male,46,212,109,6523.8,2,0
CUST_12398,33,Male,7,63,52,6963.21,4,0
CUST_12399,38,Male,18,72,17,1382.68,2,0
CUST_12400,19,Male,21,336,62,5869.65,7,1
CUST_12401,27,Female,8,290,37,3423.02,9,1
CUST_12402,33,Female,59,27,14,1429.76,4,0
CUST_12403,54,Male,20,362,107,10112.42,9,1
CUST_12404,32,Female,67,53,116,12613.77,5,0
CUST_12405,30,Male,55,242,51,1779.01,5,0
CUST_12406,30,Male,62,293,55,6101.42,3,0
CUST_12407,49,Female,18,100,57,2013.85,9,1
CUST_12408,62,Male,56,79,4,243.83,3,0
CUST_12409,64,Female,22,326,86,10941.94,9,1
CUST_12410,63,Male,8,90,49,4755.49,0,0
CUST_12411,25,Female,11,25,81,11790.95,5,0
CUST_12412,60,Male,12,161,35,1717.11,3,0
CUST_12413,35,Female,48,195,110,15323.02,5,0
CUST_12414,53,Female,63,201,53,5387.96,7,0
CUST_12415,43,Male,27,166,32,2075.11,8,1
CUST_12416,27,Male,35,222,102,12364.08,8,1
CUST_12417,48,Male,2,283,95,13671.19,0,0
CUST_12418,50,Female,8,13,89,10701.42,4,0
CUST_12419,46,Male,20,343,10,158.74,6,1
CUST_12420,22,Female,8,355,113,1851.65,0,0
CUST_12421,30,Male,63,246,62,1986.02,5,0
CUST_12422,18,Male,68,88,2,259.7,0,0
CUST_12423,40,Male,31,140,63,7325.85,5,0
CUST_12424,57,Male,32,310,91,9224.62,6,1
CUST_12425,20,Female,13,256,76,8265.63,4,0
CUST_12426,20,Male,26,276,117,11544.84,1,0
CUST_12427,24,Female,29,146,16,991.43,1,0
CUST_12428,53,Female,18,7,16,1796.17,5,0
CUST_12429,52,Male,69,246,3,423.71,5,0
CUST_12430,32,Female,12,346,89,10342.3,0,0
CUST_12431,57,Male,2,204,18,2377.53,9,1
CUST_12432,20,Female,42,240,103,4842.67,8,1
CUST_12433,46,Male,7,94,42,2610.45,6,0
CUST_12434,47,Male,47,310,104,8688.64,7,1
CUST_12435,56,Male,54,8,32,2516.85,9,0
CUST_12436,35,Male,15,170,50,3895.41,1,0
CUST_12437,28,Female,58,119,49,4972.26,5,0
CUST_12438,60,Female,33,246,3,391.43,8,1
CUST_12439,66,Male,67,128,72,9703.21,0,0
CUST_12440,55,Female,63,222,116,4096.86,4,0
CUST_12441,57,Female,48,63,5,135.85,7,0
CUST_12442,18,Male,66,117,57,3249.8,3,0
CUST_12443,46,Female,65,109,84,9620.15,0,0
CUST_12444,27,Male,36,234,44,5373.11,6,0
CUST_12445,45,Female,17,205,25,1668.56,0,0
CUST_12446,48,Female,2,88,70,3983.73,6,0
CUST_12447,36,Female,33,325,92,3000.74,9,1
CUST_12448,20,Male,6,240,23,1084.71,6,1
CUST_12449,53,Female,43,198,88,2517.21,6,0
CUST_12450,60,Male,11,4,10,560.2,4,0
CUST_12451,32,Male,5,106,10,1062.77,3,0
CUST_12452,50,Female,30,107,33,1069.49,3,0
CUST_12453,58,Female,10,252,73,4261.44,0,0
CUST_12454,60,Male,24,186,18,1554.59,1,0
CUST_12455,68,Female,59,226,67,3963.68,6,0
CUST_12456,62,Male,67,21,97,7211.23,7,0
CUST_12457,43,Male,61,154,74,6073.71,7,0
CUST_12458,33,Female,26,224,27,3229.91,8,1
CUST_12459,53,Female,39,86,35,4508.63,6,0
CUST_12460,50,Male,3,41,62,2540.3,0,0
CUST_12461,37,Female,38,334,18,1167.48,7,1
CUST_12462,30,Male,42,172,7,648.53,6,0
CUST_12463,50,Male,48,160,71,5851.55,1,0
CUST_12464,22,Male,13,160,86,2223.66,5,0
CUST_12465,54,Female,56,51,10,615.7,2,0
CUST_12466,31,Female,59,118,27,1234.32,4,0
CUST_12467,44,Male,63,280,109,7775.09,5,0
CUST_12468,40,Male,43,172,68,4122.68,5,0
CUST_12469,31,Female,57,332,76,8274.63,7,0
CUST_12470,57,Female,21,84,67,4636.07,7,0
CUST_12471,21,Male,54,293,55,2618.33,8,0
CUST_12472,56,Male,53,340,48,4735.34,0,0
CUST_12473,69,Female,45,66,107,12104.94,3,0
CUST_12474,36,Female,36,270,67,1984.29,9,0
CUST_12475,64,Male,63,344,89,4353.6,0,0
CUST_12476,21,Female,1,271,26,1122.91,5,1
CUST_12477,47,Male,67,61,40,1685.87,2,0
CUST_12478,36,Male,33,177,71,9710.51,4,0
CUST_12479,48,Female,32,354,46,1472.63,9,1
CUST_12480,48,Male,58,117,98,12995.11,8,0
CUST_12481,26,Male,26,136,74,5045.11,2,0
CUST_12482,30,Female,61,259,67,6801.05,1,0
CUST_12483,31,Female,17,256,92,6856.59,7,1
CUST_12484,63,Female,69,331,11,1054.14,6,0
CUST_12485,27,Male,29,271,51,4563.15,0,0
CUST_12486,65,Female,63,32,32,2350.34,8,0
CUST_12487,48,Female,6,254,72,3753.24,9,1
CUST_12488,54,Male,59,267,20,2813.35,9,0
CUST_12489,40,Female,21,282,5,693.28,3,0
CUST_12490,44,Male,45,7,41,1008.62,5,0
CUST_12491,23,Female,45,348,13,587.28,6,1
CUST_12492,43,Female,35,39,75,6937.42,7,0
CUST_12493,19,Male,52,4,98,14441.35,3,0
CUST_12494,62,Female,46,30,108,12226.05,8,0
CUST_12495,30,Male,66,166,3,376.43,9,1
CUST_12496,68,Female,57,307,15,861.3,0,0
CUST_12497,67,Male,42,36,97,4321.66,7,0
CUST_12498,36,Male,16,351,56,2548.27,8,1
CUST_12499,18,Female,5,211,43,3450.45,3,0
CUST_12500,57,Female,1,113,74,9686.22,4,0
CUST_12501,49,Male,22,117,67,2962.07,1,0
CUST_12502,39,Female,48,316,46,4231.68,4,0
CUST_12503,65,Female,26,51,117,14529.91,2,0
CUST_12504,46,Male,34,15,48,3962.31,8,0
CUST_12505,19,Male,58,201,105,7484.59,4,0
